Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool
2792,119.0,faridabad,0.75,1,225,3,2,1,0,4.0,"Greenfield Colony, Mathura Road",2400.0,3.0,1,1,0,0,0
2793,169.0,faridabad,0.5,1,90,4,3,1,0,4.0,"Greenfield Colony, Mathura Road",3500.0,2.0,1,1,0,0,0
2794,37.5,faridabad,1.0,1,0,2,3,0,0,2.0,BPTP Park Floors 2 Sector 76,1089.0,3.0,0,1,1,0,0
2795,110.0,faridabad,1.0,1,90,3,2,1,0,3.0,Sector 85,0.0,4.0,1,0,1,0,0
2796,105.0,faridabad,0.25,1,90,3,2,1,0,3.0,Sector 85,1850.0,1.0,1,0,1,0,0
2797,105.0,faridabad,0.25,1,90,3,2,1,0,3.0,Sector 85,1850.0,1.0,1,0,1,0,0
2798,56.0,faridabad,0.5,1,315,2,2,1,0,2.0,Amolik Residency Sector 86,970.0,2.0,1,1,0,0,0
2799,62.0,faridabad,0.9375,1,0,2,3,0,0,2.0,Sector 88,1100.0,15.0,0,0,1,0,0
2800,24.0,faridabad,0.9230769230769231,1,90,2,1,-1,0,2.0,Floridaa Sector 82,504.0,12.0,0,1,1,0,0
2801,210.0,faridabad,1.0,1,225,3,2,1,0,4.0,Sector 85,3150.0,4.0,1,1,1,0,0
2802,105.0,faridabad,0.8823529411764706,1,90,3,4,0,0,3.0,Puri Pranayam Sector 82,18566.0,15.0,0,0,0,0,0
2803,53.0,faridabad,0.6666666666666666,1,270,2,2,-1,0,2.0,"Sector 32, Mathura Road",0.0,2.0,0,1,0,0,0
2804,90.0,faridabad,0.25,1,90,3,2,1,0,3.0,BPTP Park 81 Sector 81,2250.0,1.0,0,1,0,0,0
2805,110.0,faridabad,0.08333333333333333,1,45,2,3,1,0,3.0,"Woodbury Tower Suraj Kund, Sector 37",1308.0,1.0,1,1,1,0,0
2806,31.0,faridabad,0.5,1,90,2,2,0,0,3.0,Auric City Homes Sector 82,800.0,7.0,0,0,1,0,0
2807,75.0,faridabad,0.1666666666666667,0,135,2,3,-1,0,2.0,Piyush Heights Sector 89,1014.4,2.0,0,0,0,0,0
2808,,faridabad,0.1428571428571428,0,-1,2,2,-1,-1,2.0,Advitya Homes Sector 143,950.0,2.0,0,0,0,0,0
2809,105.0,faridabad,0.25,1,0,3,2,1,0,3.0,Sector 85,0.0,1.0,1,1,0,0,0
2810,59.0,faridabad,0.3333333333333333,1,0,2,2,0,0,3.0,BPTP Parkland Pride Sector 77,900.0,1.0,0,1,0,0,0
2811,54.0,faridabad,0.25,1,0,2,2,1,0,2.0,Amolik Residency Sector 86,900.0,1.0,1,1,0,0,0
2812,100.0,faridabad,0.1111111111111111,1,45,2,2,1,0,3.0,"Eros Belvedere Tower Charmwood Village, Sector 39, Suraj Kund Badkhal Road",1144.8,1.0,1,1,1,0,1
2813,190.0,faridabad,1.0,1,45,4,3,1,0,3.0,"Arihant Southwinds Suraj Kund, Sector 37",2148.0,3.0,1,1,0,0,1
2814,210.0,faridabad,0.75,1,0,4,2,1,0,4.0,"Sector 29, Mathura Road",2375.0,3.0,0,1,0,0,0
2815,155.0,faridabad,1.0,1,90,3,2,1,0,3.0,"Sector 46, Mathura Road",2150.0,4.0,1,1,1,0,0
2816,30.0,faridabad,0.7857142857142857,0,0,2,2,-1,0,2.0,Terra Lavinium Sector 75,598.0,11.0,0,1,1,0,0
2817,85.0,faridabad,1.0,1,90,2,2,1,0,3.0,BPTP Pride Sector 77,0.0,2.0,1,0,1,0,0
2818,58.0,faridabad,0.6666666666666666,1,0,2,2,-1,0,2.0,"Sector 32, Mathura Road",0.0,2.0,0,1,0,0,0
2819,89.0,faridabad,0.25,1,90,3,2,1,0,3.0,Bptp District 5 Sector 84,2000.0,1.0,0,1,0,0,0
2820,152.0,faridabad,0.5,1,90,4,2,1,0,4.0,Sector 85,2950.0,2.0,1,1,0,0,0
2821,57.0,faridabad,0.5555555555555556,0,90,3,3,1,0,3.0,BPTP Princess Park Sector 86,1510.4,10.0,0,1,0,0,0
2822,141.0,faridabad,1.0,1,0,3,2,1,0,3.0,"Sector 19, Mathura Road",2064.0,4.0,1,0,1,0,0
2823,35.0,faridabad,0.7692307692307693,1,90,2,3,0,0,2.0,Ansal Royal Heritage Sector 70,900.0,10.0,0,0,1,0,0
2824,79.0,faridabad,0.2727272727272727,0,270,2,3,1,0,3.0,Sector 89,0.0,3.0,0,1,1,0,1
2825,85.0,faridabad,0.125,1,270,2,3,-1,0,3.0,"Sabzaar Society Sector 45, Mathura Road",1400.0,1.0,0,1,1,0,0
2826,55.0,faridabad,0.4,0,-1,2,2,-1,-1,2.0,BPTP Princess Park Sector 86,1337.0,10.0,1,0,0,0,1
2827,21.0,faridabad,0.1428571428571428,1,0,2,1,1,0,2.0,Floridaa Sector 82,600.0,2.0,0,0,1,0,0
2828,,faridabad,1.0,1,-1,2,0,-1,-1,2.0,RPS Savana Sector 88,1000.0,17.0,0,0,0,0,0
2829,165.0,faridabad,0.1333333333333333,1,90,4,4,0,0,4.0,Puri Pranayam Sector 82,2464.0,2.0,0,1,0,0,0
2830,185.0,faridabad,1.0,1,0,4,3,1,0,4.0,"Sector 37, Mathura Road",2650.0,4.0,1,1,0,0,0
2831,47.0,faridabad,0.7333333333333333,0,-1,2,0,1,0,2.0,Sector 86,1086.4,11.0,0,0,0,0,0
2832,74.0,faridabad,0.0,1,270,2,2,-1,0,3.0,"Sector 32, Mathura Road",0.0,0.0,0,1,0,0,0
2833,7.5,faridabad,0.0,0,-1,1,0,0,-1,1.0,Sector 84,432.0,0.0,0,0,0,0,0
2834,26.0,faridabad,0.2857142857142857,1,0,2,2,0,0,2.0,Conscient Habitat 78 Sector 78,0.0,4.0,0,1,0,0,0
2835,53.0,faridabad,0.6666666666666666,1,270,2,2,-1,0,2.0,"Sector 32, Mathura Road",0.0,2.0,0,1,0,0,0
2836,160.0,faridabad,0.25,1,90,4,2,1,0,4.0,Sector 85,2850.0,1.0,1,1,0,0,0
2837,214.0,faridabad,0.25,1,90,4,2,1,0,4.0,"Sector 28, Mathura Road",2750.0,1.0,1,0,1,0,0
2838,85.0,faridabad,0.375,0,90,3,4,-1,0,3.0,"Sector 21, Mathura Road",1350.0,3.0,0,1,1,0,0
2839,63.0,faridabad,0.6666666666666666,0,90,2,3,-1,0,3.0,Omaxe New Heights Sector 78,1350.0,8.0,0,1,0,0,0
2840,44.0,faridabad,0.5,1,315,2,2,1,0,2.0,RPS Palms Drive Sector 88,0.0,2.0,1,1,1,0,0
2841,58.0,faridabad,0.25,1,-1,2,0,-1,-1,3.0,Sector 49,943.2,1.0,0,0,0,0,0
2842,35.0,faridabad,0.4615384615384616,0,90,3,3,1,0,3.0,Adore happy homes grand Sector 85,645.0,6.0,0,1,0,0,0
2843,180.0,faridabad,0.125,1,45,3,2,1,0,3.0,"Semeion Suraj Kund, Sector 37",1944.0,1.0,1,1,0,0,1
2844,73.0,faridabad,0.1111111111111111,1,90,3,3,1,0,3.0,Omaxe Heights Sector 86,1200.0,1.0,0,1,0,0,0
2845,27.0,faridabad,0.0,1,-1,2,1,-1,-1,2.0,"Sector 3, Mathura Road",648.0,0.0,0,0,0,0,0
2846,71.0,faridabad,1.0,1,-1,2,2,-1,0,2.0,"Sterling Apartments Charmwood Village, Sector 39, Suraj Kund Badkhal Road",0.0,2.0,0,1,1,0,1
2847,88.0,faridabad,0.0,0,90,3,2,0,0,4.0,BPTP Parkland Pride Sector 77,1300.0,0.0,0,1,0,0,0
2848,120.0,faridabad,1.0,1,-1,2,2,-1,0,3.0,"Eros Woodbury Tower Charmwood Village, Sector 39, Suraj Kund Badkhal Road",0.0,2.0,0,1,1,0,1
2849,165.0,faridabad,0.0,1,45,4,3,1,0,3.0,"Ahinsha Naturez Park Suraj Kund, Sector 37",1684.8,0.0,1,1,1,0,1
2850,150.0,faridabad,0.25,1,-1,3,2,-1,-1,3.0,"Semeion Suraj Kund, Sector 37",1944.0,2.0,1,0,0,0,0
2851,85.0,faridabad,0.1333333333333333,1,90,3,3,1,0,3.0,RPS Auria Residences Sector 88,1365.0,2.0,1,0,1,0,0
2852,45.0,faridabad,0.4444444444444444,0,0,2,2,1,0,3.0,BPTP Park Elite Premium Sector 84,906.0,4.0,0,0,1,0,0
2853,95.0,faridabad,0.4,1,-1,2,1,-1,0,2.0,"Kenwood Tower Charmwood Village, Sector 39, Suraj Kund Badkhal Road",0.0,4.0,0,1,1,0,1
2854,80.0,faridabad,0.6666666666666666,0,270,2,4,1,0,3.0,RPS Auria Residences Sector 88,1288.0,10.0,0,0,1,0,0
2855,106.0,faridabad,1.0,0,0,4,3,0,0,4.0,Puri VIP Floors Sector 81,2200.0,2.0,0,0,1,0,0
2856,29.3,faridabad,0.6428571428571429,0,45,3,3,0,0,3.0,Terra Lavinium Sector 75,645.0,9.0,0,0,1,0,0
2857,182.0,faridabad,0.4736842105263158,1,270,4,2,1,0,3.0,"Ibiza Town Suraj Kund, Sector 37",1346.0,9.0,0,1,1,0,0
2858,35.0,faridabad,0.1764705882352941,0,90,2,2,1,0,2.0,KLJ Platinum Plus Sector 77,700.0,3.0,0,1,1,0,0
2859,177.0,faridabad,0.8947368421052632,1,135,4,3,1,0,3.0,"Ibiza Town Suraj Kund, Sector 37",1346.0,17.0,0,1,1,0,0
2860,185.0,faridabad,0.4736842105263158,1,90,4,2,1,0,3.0,"Ibiza Town Suraj Kund, Sector 37",1346.0,9.0,1,1,1,0,0
2861,94.0,faridabad,0.5,2,90,2,2,1,0,3.0,BPTP Parkland Pride Sector 77,1399.0,2.0,1,0,1,0,0
2862,59.0,faridabad,0.3333333333333333,0,270,2,2,0,0,3.0,Kheri Kalan,0.0,1.0,0,1,0,0,0
2863,23.4,faridabad,0.1428571428571428,1,90,2,1,0,0,2.0,Floridaa Sector 82,600.0,2.0,0,0,1,0,0
2864,36.5,faridabad,0.5,0,90,2,3,0,0,3.0,Adore Happy Homes Exclusive phase 2 Sector 86,800.0,7.0,0,1,0,0,0
2865,105.0,faridabad,0.25,1,90,3,2,0,0,3.0,Sector 85,1850.0,1.0,0,0,1,0,0
2866,105.0,faridabad,0.0,1,90,3,2,0,0,3.0,RPS Palms Sector 88,1650.0,0.0,0,1,0,0,0
2867,135.0,faridabad,0.0,1,90,3,2,0,0,3.0,"Eros Garden Villas Charmwood Village, Sector 39, Suraj Kund Badkhal Road",1500.0,0.0,0,1,0,0,0
2868,90.0,faridabad,0.0,1,0,2,0,1,0,3.0,"Ashoka Enclave Part 2, Sector 37, Mathura Road",0.0,0.0,0,0,0,0,0
2869,78.0,faridabad,0.75,1,0,3,2,1,0,3.0,Honour Homes Sector 89,1250.0,3.0,1,1,0,0,0
2870,160.0,faridabad,0.25,1,45,4,2,1,0,4.0,Sector 85,3000.0,1.0,1,0,1,0,0
2871,155.0,faridabad,0.25,1,90,3,2,1,0,3.0,Sector 85,2400.0,1.0,1,0,1,0,0
2872,112.0,faridabad,0.5,1,90,3,2,1,0,3.0,Sector 85,1850.0,2.0,1,0,1,0,0
2873,115.0,faridabad,0.25,1,90,3,2,1,0,3.0,Sector 85,1850.0,1.0,1,0,1,0,0
2874,32.0,faridabad,0.6666666666666666,1,-1,2,0,-1,-1,3.0,Sector 49,800.0,2.0,0,0,0,0,0
2875,56.0,faridabad,0.6666666666666666,0,90,2,3,0,0,3.0,Sector 82,0.0,2.0,0,0,1,0,0
2876,170.0,faridabad,1.0,2,90,4,3,1,0,3.0,"New Industrial Township 5, Mathura Road",2200.0,2.0,0,0,1,0,0
2877,30.0,faridabad,0.3333333333333333,1,-1,2,0,-1,-1,2.0,Summer Palms Sector 86,680.0,5.0,0,0,0,0,0
2878,30.0,faridabad,0.3076923076923077,1,-1,2,0,-1,-1,2.0,Summer Palms Sector 86,680.0,4.0,0,0,0,0,0
2879,30.9,faridabad,0.3846153846153846,1,-1,2,0,-1,-1,2.0,Summer Palms Sector 86,680.0,5.0,0,0,0,0,0
2880,80.0,faridabad,0.9090909090909091,1,-1,3,0,-1,-1,3.0,"Ashoka Enclave, Mathura Road",1280.0,10.0,0,0,0,0,0
2881,115.0,faridabad,0.25,1,90,3,2,1,0,3.0,Sector 85,1850.0,1.0,1,0,1,0,0
2882,42.0,faridabad,0.1111111111111111,0,-1,2,2,-1,-1,2.0,Era Redwood Residency Sector 78,960.0,1.0,0,0,0,0,0
2883,42.0,faridabad,0.15625,1,-1,1,2,-1,-1,2.0,Ansal Royal Heritage Sector 70,836.0,5.0,0,0,0,0,0
2884,31.0,faridabad,0.0,0,90,2,1,-1,-1,2.0,"Dayal Bagh Colony, Badarpur Metro",600.0,0.0,0,0,1,0,0
2885,117.0,faridabad,0.75,1,90,3,2,1,0,3.0,Sector 85,1850.0,3.0,1,0,1,0,0
2886,38.0,faridabad,0.4285714285714285,0,45,2,3,0,0,3.0,Adore Happy Homes Exclusive phase 2 Sector 86,645.0,6.0,0,1,0,0,0
2887,21.0,faridabad,0.5,1,0,2,1,0,0,2.0,Floridaa Sector 82,600.0,7.0,0,0,1,0,0
2888,115.0,faridabad,0.5,1,0,3,2,1,0,3.0,"Ashoka Enclave Part 3, Sector 35, Mathura Road",1500.0,2.0,1,1,0,0,0
2889,100.0,faridabad,0.25,1,90,3,2,1,0,3.0,Sector 85,0.0,1.0,1,0,1,0,0
2890,164.0,faridabad,0.625,0,180,4,3,1,0,4.0,Puri Pranayam Sector 82,2412.0,10.0,0,1,1,0,1
2891,102.0,faridabad,0.3,1,-1,2,2,-1,0,3.0,"Mayfair Towers Charmwood Village, Sector 39, Suraj Kund Badkhal Road",1462.0,3.0,0,1,1,0,1
2892,,faridabad,0.3333333333333333,0,-1,2,2,-1,-1,2.0,"Omaxe Hills 2 Suraj Kund, Sector 37",800.0,1.0,0,0,0,0,0
2893,220.0,faridabad,0.25,2,-1,3,0,-1,-1,4.0,Sector 85,1800.0,1.0,0,0,0,0,0
