Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool,Group
1441,140.0,mysore,1.0,2,135,2,0,1,0,2.0,Yelwal,2800.0,4.0,0,0,0,0,0,100-199
1442,52.0,mysore,0.75,2,180,2,1,1,0,2.0,Brigade Sparkle JP Nagar,744.0,3.0,0,1,0,0,0,100-199
1443,70.0,mysore,0.6666666666666666,1,-1,2,3,1,0,2.0,Yadavgiri,912.0,2.0,0,0,0,0,0,100-199
1444,64.0,mysore,1.0,0,135,3,2,-1,0,6.0,Telecom City Hunsur Road,1200.0,2.0,0,0,0,0,0,100-199
1445,57.0,mysore,1.0,1,-1,2,1,-1,0,2.0,Abhyodaya Apartments Somanatha Nagar,1348.0,3.0,0,0,1,0,0,100-199
1446,38.0,mysore,,-1,-1,0,0,-1,-1,2.0,Sharadadevi Nagar,528.0,,0,0,0,0,0,100-199
1447,55.0,mysore,0.25,1,270,2,2,1,0,2.0,Srirampura,982.0,1.0,1,0,1,0,0,100-199
1448,160.0,mysore,1.0,1,90,3,3,-1,0,3.0,Chamarajapuram Mohalla,2074.0,2.0,0,1,1,0,1,100-199
1449,120.0,mysore,0.0,1,225,2,2,-1,0,2.0,Yadavgiri,1400.0,0.0,0,1,1,0,0,100-199
1450,50.0,mysore,1.0,0,90,2,2,1,0,2.0,Astrum Grandview Nanjungud Road,960.0,3.0,1,1,1,0,0,100-199
1451,57.0,mysore,0.5,0,-1,3,0,-1,-1,3.0,Nagar Mysore,960.0,2.0,0,0,0,0,0,100-199
1452,140.0,mysore,0.7142857142857143,0,90,4,0,-1,0,3.0,Brigade Symphony Metagalli,1800.0,5.0,0,1,0,0,0,100-199
1453,80.0,mysore,0.5714285714285714,1,270,3,3,1,0,3.0,Visveshwara Nagar,1520.0,4.0,1,1,0,0,0,100-199
1454,120.0,mysore,0.5833333333333334,1,-1,3,3,-1,-1,3.0,Zuari Garden City Srirangapatnam,1900.0,7.0,0,0,0,0,0,100-199
1455,32.0,mysore,0.0,1,-1,2,0,-1,-1,2.0,Srirangapatnam,875.0,0.0,0,0,0,0,0,100-199
1456,75.0,mysore,0.5,1,0,3,0,1,1,3.0,Chamaraja Mohalla,1465.0,1.0,0,0,1,0,0,100-199
1457,55.0,mysore,0.0,1,-1,2,2,-1,-1,2.0,Vidyarayanapuram,910.0,0.0,0,0,0,0,0,100-199
1458,65.0,mysore,0.8,0,90,2,2,-1,0,2.0,Srirangapatnam,1250.0,8.0,0,1,1,0,1,100-199
1459,60.0,mysore,0.5,1,90,2,1,1,0,2.0,Vani Vilas Mohalla,796.0,2.0,0,0,1,0,0,100-199
1460,67.0,mysore,0.6,1,-1,3,0,-1,0,3.0,Tapovan Enclaves Vidyarayanapuram,1550.0,3.0,0,0,0,0,0,100-199
1461,7.0,mysore,1.0,1,-1,2,3,-1,-1,2.0,Yadavgiri,1140.0,2.0,0,0,0,0,0,100-199
1462,90.0,mysore,0.1111111111111111,0,90,2,2,-1,-1,2.0,Brigade Topaz Bannur Road,806.0,1.0,0,0,0,0,0,100-199
1463,260.0,mysore,0.6666666666666666,2,-1,3,0,1,0,3.0,Brigade Tiara Yadavgiri,2160.0,2.0,0,0,0,0,0,100-199
1464,87.0,mysore,0.0,1,-1,3,2,-1,-1,3.0,Damden Solarium Hebbal Industrial Area,1728.0,0.0,0,0,0,0,0,100-199
1465,45.0,mysore,0.25,0,-1,1,0,-1,-1,1.0,Brigade Symphony KRS Road,632.0,2.0,0,0,0,0,0,100-199
1466,69.0,mysore,0.625,0,-1,2,0,-1,-1,2.0,Brigade Symphony Metagalli,1136.0,5.0,1,0,0,0,0,100-199
1467,57.0,mysore,0.5714285714285714,0,-1,2,0,-1,-1,2.0,Vijayanagar 4th Stage,960.0,4.0,0,0,0,0,0,100-199
1468,66.0,mysore,0.8571428571428571,0,-1,2,0,-1,-1,2.0,Vijayanagar 4th Stage,687.2,6.0,0,0,0,0,0,100-199
1469,145.0,mysore,0.8333333333333334,1,270,3,3,-1,0,3.0,Pramur Adonis Mysore,1350.0,5.0,0,0,1,0,0,100-199
1470,72.0,mysore,1.0,0,0,2,2,-1,0,2.0,Trendz Whispering Woods Bogadi,936.0,8.0,0,1,0,0,0,100-199
1471,75.0,mysore,0.0,0,0,3,3,-1,0,3.0,Uttamsagar Apartment Yadavgiri,920.0,0.0,0,0,0,0,0,100-199
1472,52.0,mysore,0.5,-1,-1,2,0,-1,-1,2.0,Lakshmipuram,1008.0,2.0,0,0,0,0,0,100-199
1473,52.6,mysore,0.5,-1,-1,2,0,-1,-1,2.0,Lakshmipuram,836.0,2.0,0,0,0,0,0,100-199
1474,52.0,mysore,0.625,1,-1,2,0,-1,-1,2.0,Trendz Whispering Woods Bogadi,924.8000000000001,5.0,0,0,0,0,0,100-199
1475,58.0,mysore,0.3333333333333333,0,90,2,2,-1,0,2.0,Ramakrishnanagar,950.0,1.0,1,1,1,0,0,100-199
1476,120.0,mysore,0.0,-1,-1,2,0,-1,-1,3.0,Mahadevapura Layout,1600.0,0.0,0,0,0,0,0,100-199
1477,112.0,mysore,0.4,-1,-1,3,0,-1,-1,3.0,Vanivilasapuram,1600.0,2.0,0,0,0,0,0,100-199
1478,27.0,mysore,0.8,1,90,1,1,-1,0,1.0,Siddhartha Layout,700.0,4.0,0,1,0,0,0,100-199
1479,46.0,mysore,0.8,1,315,2,2,-1,0,2.0,Lakshmipuram,840.0,4.0,1,1,1,0,0,100-199
1480,140.0,mysore,0.5,1,45,3,2,-1,0,3.0,Lakshmipuram,900.0,1.0,0,1,0,0,0,100-199
1481,75.0,mysore,0.5555555555555556,1,-1,2,3,-1,-1,3.0,Trendz Whispering Woods Bogadi,1475.0,5.0,0,0,0,0,0,100-199
1482,120.0,mysore,0.875,0,-1,3,1,-1,-1,3.0,Brigade Symphony Metagalli,1448.0,7.0,0,0,0,0,0,100-199
1483,63.0,mysore,0.625,0,90,3,4,-1,0,3.0,Trendz Whispering Woods Bogadi,1650.0,5.0,0,1,0,0,0,100-199
1484,120.0,mysore,0.1428571428571428,2,90,2,1,-1,-1,2.0,Lakshmipuram,1342.0,1.0,0,0,1,0,0,100-199
1485,50.0,mysore,0.25,1,-1,2,0,-1,-1,2.0,Damden City Square Bannimantap,800.0,1.0,0,0,0,0,0,100-199
1486,35.0,mysore,,0,-1,1,0,-1,-1,2.0,Yesh Farms Bogadhi,1.0,,0,0,0,0,0,100-199
1487,75.0,mysore,1.0,1,0,2,2,-1,0,2.0,Grains Of Sand Yadavgiri,1200.0,3.0,0,0,0,0,0,100-199
1488,130.0,mysore,0.2,2,0,2,2,-1,0,2.0,Jaya Laxmi Puram,1280.0,1.0,0,0,0,0,0,100-199
1489,130.0,mysore,0.5,0,0,3,3,-1,0,2.0,Jaya Laxmi Puram,1300.0,2.0,1,0,0,0,0,100-199
1490,80.0,mysore,0.5,1,270,3,2,1,0,3.0,Foundations Sudharshana Vidyarayanapuram,1300.0,2.0,0,1,1,0,0,100-199
1491,72.0,mysore,0.8571428571428571,1,0,2,1,1,0,2.0,Trendz Whispering Woods Phase II Bogadi Road,1100.0,6.0,1,1,1,0,1,100-199
1492,68.5,mysore,0.4285714285714285,0,90,3,4,1,0,3.0,Hebbal ring road Mysore,1759.0,3.0,0,0,1,0,0,100-199
1493,60.0,mysore,0.75,1,-1,2,0,-1,-1,2.0,SAOWAN APARTMENT Mysore,960.0,3.0,0,0,0,0,0,100-199
1494,50.0,mysore,0.2,0,-1,2,0,-1,-1,2.0,Vishweshwaraiah Layout Mysore,960.0,1.0,0,0,0,0,0,100-199
1495,100.0,mysore,0.2,1,-1,3,3,-1,-1,3.0,Vontikoppal,1900.0,1.0,0,0,0,0,0,100-199
1496,78.0,mysore,0.2222222222222222,1,-1,2,0,-1,-1,2.0,Yadavgiri,1030.4,2.0,0,0,0,0,0,100-199
1497,75.0,mysore,0.7142857142857143,1,-1,2,0,-1,-1,2.0,Yadavgiri,1030.4,5.0,1,0,0,0,0,100-199
1498,80.0,mysore,0.0,1,90,3,2,-1,-1,3.0,Lakshmipuram,1320.0,0.0,0,0,0,0,0,100-199
1499,65.0,mysore,0.0,1,90,2,1,-1,0,2.0,Yadavigiri Mysore,1200.0,0.0,0,1,1,0,1,100-199
1500,7.5,mysore,1.0,1,-1,3,3,-1,-1,3.0,read to move Mysore,1350.0,3.0,0,0,0,0,0,100-199
1501,65.0,mysore,1.0,2,-1,2,0,-1,-1,2.0,Bannur Road,1104.0,5.0,0,0,0,0,0,100-199
1502,80.0,mysore,0.25,1,90,2,1,-1,0,2.0,Vvmohalla south door 1 st floor with one car park Mysore,1200.0,1.0,0,1,1,0,1,100-199
1503,90.0,mysore,0.5,1,270,3,1,-1,0,3.0,Yadavgiri,1100.0,3.0,0,0,0,0,0,100-199
1504,58.0,mysore,0.5714285714285714,2,-1,2,3,-1,-1,2.0,Damden Solarium Hebbal Industrial Area,992.8000000000001,4.0,0,0,0,0,0,100-199
1505,60.0,mysore,1.0,0,90,2,3,-1,0,2.0,sowparnika blue bell Mysore,1140.0,4.0,0,1,1,0,1,100-199
1506,55.0,mysore,0.5,2,-1,2,0,-1,-1,2.0,Trendz Whispering Woods Bogadi,740.0,4.0,0,0,0,0,0,100-199
1507,75.0,mysore,0.375,2,90,3,5,1,0,3.0,Trendz Whispering Woods Bogadi,1550.0,3.0,0,1,0,0,0,100-199
1508,72.9,mysore,0.6666666666666666,0,180,2,2,1,0,3.0,Vijayanagar 1st Stage,1000.0,2.0,1,0,1,0,0,100-199
1509,51.0,mysore,0.6,2,-1,2,0,-1,-1,2.0,Brigade Sparkle JP Nagar,728.0,3.0,0,0,0,0,0,100-199
1510,51.0,mysore,0.6,2,-1,2,1,1,0,2.0,Brigade Sparkle JP Nagar,744.0,3.0,0,1,0,0,0,100-199
1511,185.0,mysore,0.25,1,90,3,2,-1,0,3.0,Jaya Laxmi Puram,1560.0,1.0,0,0,0,0,0,100-199
1512,76.0,mysore,0.5,1,-1,3,0,-1,-1,3.0,Gokulam,1320.0,2.0,0,0,0,0,0,100-199
1513,68.0,mysore,0.3333333333333333,2,0,2,2,-1,0,2.0,V V Mohalla,1040.0,1.0,0,0,0,0,0,100-199
1514,98.0,mysore,0.0,0,90,2,1,-1,-1,2.0,Vijayanagar 4th Stage,100.0,0.0,0,0,0,0,0,100-199
1515,57.0,mysore,0.25,1,90,2,2,1,0,2.0,Damden Solarium Hebbal Industrial Area,1057.6,2.0,0,0,1,0,0,100-199
1516,50.0,mysore,0.6666666666666666,1,90,2,2,-1,0,4.0,Aashraya Sharadadevi Nagar,650.0,2.0,0,1,1,0,0,100-199
1517,90.0,mysore,0.4,1,-1,2,0,-1,-1,3.0,Vontikoppal,1296.0,2.0,0,0,0,0,0,100-199
1518,55.0,mysore,0.2,1,-1,2,0,-1,-1,2.0,Vontikoppal,920.0,1.0,0,0,0,0,0,100-199
1519,65.0,mysore,1.0,0,270,2,4,1,0,2.0,Yadavgiri,912.0,3.0,1,0,0,0,0,100-199
1520,115.0,mysore,0.8333333333333334,2,90,3,1,-1,0,3.0,Eminence Gardenia Bogadi,1456.0,5.0,0,1,1,0,1,100-199
1521,130.0,mysore,0.3333333333333333,0,-1,1,0,-1,-1,2.0,Chamaraja Mohalla,36.8,1.0,0,0,0,0,0,100-199
1522,73.0,mysore,1.0,1,180,2,0,0,0,2.0,Jaya Laxmi Puram,1130.0,3.0,1,0,0,0,0,100-199
1523,68.0,mysore,0.4285714285714285,1,-1,3,0,-1,-1,3.0,Hebbal Industrial Area,1360.0,3.0,0,0,0,0,0,100-199
1524,30.0,mysore,0.2,1,-1,2,0,-1,-1,2.0,Bogadi Road,960.0,2.0,0,0,0,0,0,100-199
1525,85.0,mysore,0.6666666666666666,1,270,3,3,-1,0,3.0,VDB Mint Ramkrishna Nagar,1500.0,2.0,0,1,1,0,0,100-199
1526,70.0,mysore,1.0,0,90,3,1,-1,0,3.0,Trendz Whispering Woods Bogadi,1120.0,7.0,0,1,1,0,1,100-199
1527,555.0,mysore,1.0,0,-1,2,2,-1,-1,2.0,Vidyarayanapuram,1160.0,3.0,0,0,0,0,0,100-199
1528,49.2,mysore,0.6,1,-1,2,2,-1,0,2.0,Bannur Road,1000.0,3.0,0,0,1,0,0,100-199
1529,42.0,mysore,0.3333333333333333,2,-1,1,0,-1,-1,2.0,"Rathi Nagar, Mysore Mysore",664.0,1.0,0,0,0,0,0,100-199
1530,135.0,mysore,0.875,0,-1,3,0,-1,-1,3.0,Sankalp Central Park Phase 2 Yadavgiri,1324.8,7.0,0,0,0,0,0,100-199
1531,60.0,mysore,1.0,0,90,3,0,-1,0,3.0,JP Nagar,1450.0,5.0,0,1,0,0,1,100-199
1532,145.0,mysore,1.0,0,45,3,1,-1,0,3.0,Yadavgiri,1608.8,3.0,1,1,0,0,1,100-199
1533,47.0,mysore,0.1428571428571428,2,270,2,1,1,0,2.0,Mittal Pride JP Nagar,964.0,1.0,0,1,1,0,1,100-199
1534,74.0,mysore,0.4285714285714285,0,0,4,3,-1,2,3.0,Damden Solarium Hebbal Industrial Area,1424.0,3.0,0,0,1,0,0,100-199
1535,45.0,mysore,0.25,1,270,2,0,1,1,2.0,Vijayanagar 1st Stage,770.0,1.0,0,0,1,0,0,100-199
1536,84.0,mysore,0.5,0,90,2,10,-1,0,2.0,Govianu Gurikar Luxuria Ittigegud,980.0,2.0,1,1,1,0,0,100-199
1537,48.0,mysore,1.0,1,-1,2,2,-1,-1,2.0,Lal Bahadur Shastri Nagar,600.0,1.0,1,0,0,0,0,100-199
1538,59.0,mysore,1.0,0,270,2,2,-1,0,2.0,Tilak Nagar,1200.0,3.0,0,1,1,0,0,100-199
1539,58.0,mysore,1.0,0,90,2,2,1,0,2.0,Foundations Dhiya Rabindranath Tagore Nagar Main Road,729.0,2.0,1,0,0,0,0,100-199
1540,55.0,mysore,0.4,1,90,2,0,1,1,2.0,Mysore City,837.6,2.0,0,0,0,0,0,100-199
1541,70.0,mysore,0.25,0,-1,2,1,-1,0,2.0,Eminence Park Sriramapura,878.4000000000001,1.0,0,0,0,0,0,100-199
1542,44.0,mysore,0.3333333333333333,0,-1,1,1,-1,-1,2.0,Aashraya Sharadadevi Nagar,672.0,1.0,0,0,1,0,0,100-199
1543,275.0,mysore,0.2,1,-1,5,3,-1,0,5.0,Yadavgiri,3840.0,1.0,0,1,0,0,0,100-199
1544,93.0,mysore,1.0,0,-1,3,0,-1,-1,3.0,Jayanagar,1204.0,3.0,0,0,0,0,0,100-199
1545,75.0,mysore,0.1428571428571428,1,-1,2,0,-1,-1,2.0,Yadavgiri,1030.4,1.0,0,0,0,0,0,100-199
1546,78.0,mysore,0.2222222222222222,1,-1,2,0,-1,-1,2.0,Yadavgiri,1030.4,2.0,0,0,0,0,0,100-199
1547,78.0,mysore,0.2222222222222222,1,-1,2,0,-1,-1,2.0,Yadavgiri,1030.4,2.0,0,0,0,0,0,100-199
1548,70.0,mysore,0.7142857142857143,1,-1,2,0,-1,-1,2.0,Yadavgiri,1030.4,5.0,1,0,0,0,0,100-199
1549,40.0,mysore,0.0,0,-1,2,0,-1,-1,2.0,Hinkal,864.0,0.0,0,0,0,0,0,100-199
1550,62.0,mysore,1.0,0,-1,3,0,-1,-1,3.0,Hinkal,1232.0,5.0,0,0,0,0,0,100-199
1551,65.0,mysore,0.25,2,-1,2,3,-1,-1,2.0,Sowparnika Royale Splendour Vijaya nagar,1148.8,1.0,0,0,0,0,0,100-199
1552,64.0,mysore,0.5,0,90,2,1,-1,0,2.0,Alanahalli,1100.0,3.0,1,1,1,0,1,100-199
1553,800.0,mysore,0.1111111111111111,1,-1,2,2,-1,-1,2.0,Hebbal,770.0,1.0,0,0,0,0,0,100-199
1554,66.0,mysore,0.6666666666666666,1,-1,2,1,-1,-1,2.0,Prithvi Castles Siddhartha Layout,880.0,2.0,0,0,0,0,0,100-199
1555,36.0,trichy,1.0,2,180,2,0,0,0,2.0,Cantonment,800.0,4.0,0,0,1,0,0,100-199
1556,75.0,trichy,1.0,1,0,2,2,1,0,2.0,Srirangam,850.0,2.0,0,0,0,0,0,100-199
1557,25.0,trichy,0.0,0,-1,1,0,-1,-1,1.0,Srirangam,400.0,0.0,0,0,0,0,0,100-199
1558,,trichy,0.0,0,90,2,1,0,0,2.0,Viralimalai,434.4,0.0,1,0,1,0,0,100-199
1559,55.0,trichy,1.0,0,315,2,0,-1,0,2.0,Charam Bus Stand Trichy,1000.0,3.0,0,0,0,0,0,100-199
1560,50.0,trichy,0.5,1,-1,2,0,-1,-1,2.0,Vayalur Road,686.4000000000001,2.0,0,0,0,0,0,100-199
1561,28.9,trichy,0.75,0,90,1,1,-1,0,1.0,Ponni Delta Retirement Community Kallanai Road,462.4,3.0,0,1,0,0,0,100-199
1562,12.0,trichy,0.0,0,-1,1,0,-1,-1,2.0,Future investment Trichy,960.0,0.0,0,0,0,0,0,100-199
1563,28.0,trichy,0.2,1,-1,1,0,-1,-1,1.0,Srirangam,637.0,1.0,0,0,0,0,0,100-199
1564,40.0,trichy,0.25,0,-1,2,2,-1,0,2.0,Cantonment,810.0,1.0,0,0,0,0,0,100-199
1565,160.0,trichy,0.6,2,-1,3,0,-1,-1,3.0,Tiruchirappalli Trichy,1294.4,3.0,0,0,0,0,0,100-199
1566,67.0,trichy,0.25,1,0,3,1,1,0,3.0,Srirangam,1098.0,1.0,0,1,1,0,1,100-199
1567,39.7,trichy,0.0,2,90,1,0,-1,0,1.0,Srirangam,552.0,0.0,0,0,1,0,0,100-199
1568,22.5,trichy,0.0,-1,-1,2,0,-1,0,2.0,Srirangam,748.0,0.0,0,0,0,0,0,100-199
1569,20.0,trichy,0.3333333333333333,0,-1,2,1,-1,-1,2.0,Sri Rajarajeshwari Township Viralimalai,651.0,1.0,0,0,0,0,0,100-199
1570,120.0,trichy,0.25,1,135,3,1,-1,-1,3.0,Royal Denizen Thennur,1500.0,1.0,0,0,0,0,0,100-199
1571,25.0,trichy,0.6666666666666666,0,0,1,0,-1,0,1.0,Srirangam,504.0,2.0,0,0,0,0,0,100-199
1572,33.0,trichy,0.5,0,-1,1,1,-1,-1,2.0,Shri Vijaya Rengam Srirangam,633.6,1.0,0,0,0,0,0,100-199
1573,16.0,trichy,,0,-1,2,1,-1,-1,2.0,v city India property Trichy,1200.0,,0,0,0,0,0,100-199
1574,50.0,trichy,0.4,1,-1,2,0,-1,-1,2.0,Shanmuga Nagar,640.0,2.0,0,0,0,0,0,100-199
1575,21.0,trichy,1.0,0,-1,1,0,-1,-1,1.0,Srirangam,516.0,2.0,0,0,0,0,0,100-199
1576,77.0,trichy,0.6666666666666666,0,0,2,3,-1,-1,2.0,Srirangam,900.0,2.0,0,0,1,0,0,100-199
1577,62.0,trichy,1.0,0,180,2,1,-1,-1,2.0,Srirangam,968.0,4.0,0,0,1,0,0,100-199
1578,20.0,trichy,0.25,0,-1,1,0,-1,-1,1.0,Kattur,400.0,1.0,0,0,0,0,0,100-199
1579,98.5,trichy,0.6666666666666666,1,270,2,1,-1,0,2.0,Ponnagar,1200.0,2.0,0,0,0,0,0,100-199
1580,40.0,trichy,0.5,1,-1,2,1,-1,-1,2.0,Aishwarya Garden Madurai Road,880.0,2.0,0,0,0,0,0,100-199
1581,60.0,trichy,0.5,2,-1,2,0,-1,-1,2.0,Shri Gangeya Residences Samayapuram,832.0,2.0,0,0,0,0,0,100-199
1582,55.0,trichy,0.6666666666666666,2,-1,2,2,-1,-1,2.0,Thiruvanaikoil,950.0,2.0,0,0,0,0,0,100-199
1583,45.0,trichy,,-1,-1,0,0,-1,-1,2.0,Morais city Trichy,6400.0,,0,0,0,0,0,100-199
1584,150.0,trichy,,-1,-1,0,0,-1,-1,3.0,Trichy Rich Woraiyur,1338.4,,0,0,0,0,0,100-199
1585,18.0,trichy,0.6666666666666666,0,-1,2,2,-1,-1,2.0,Kambarasampettai,673.6,2.0,0,0,0,0,0,100-199
1586,43.0,trichy,0.5,0,-1,2,1,-1,-1,2.0,Devathanam,1017.0,2.0,0,0,0,0,0,100-199
1587,70.0,trichy,0.5384615384615384,0,0,2,1,1,0,2.0,SIS Acropole Edamalaipatti Pudur,1000.0,7.0,1,1,0,0,0,100-199
1588,61.0,trichy,0.6923076923076923,0,0,2,1,1,0,2.0,SIS Acropole Edamalaipatti Pudur,867.2,9.0,1,1,0,0,0,100-199
1589,47.0,trichy,0.75,1,270,2,0,-1,0,2.0,Bhima Nagar,680.0,3.0,0,0,1,0,0,100-199
1590,77.0,trichy,0.0,0,-1,2,0,1,0,2.0,Srirangam,1148.0,0.0,0,0,0,0,0,100-199
1591,65.0,trichy,1.0,1,-1,2,1,1,0,2.0,Bharath Green Gardens Srirangam,930.0,2.0,0,0,0,0,0,100-199
1592,28.0,trichy,1.0,1,0,2,2,-1,0,5.0,Viralimalai,616.0,2.0,0,0,0,0,0,100-199
1593,60.0,trichy,1.0,1,-1,3,0,-1,-1,3.0,Srirangam,1016.0,2.0,0,0,0,0,0,100-199
1594,75.0,trichy,0.5,2,0,2,3,-1,0,2.0,Ponni Delta Premium Apartments Kallanai Road,1234.0,2.0,0,1,1,0,1,100-199
1595,42.7,trichy,0.75,1,180,2,0,-1,-1,2.0,Navaneethas Cauvery Srirangam,650.0,3.0,0,0,1,0,0,100-199
1596,40.0,trichy,0.5,0,-1,2,0,-1,-1,2.0,Vayalur,772.0,2.0,0,0,0,0,0,100-199
1597,175.0,trichy,0.25,1,-1,4,0,-1,-1,6.0,Vayalur,1408.0,1.0,0,0,0,0,0,100-199
1598,5.0,trichy,,0,-1,1,0,-1,-1,2.0,"Reddimangudi, Trichy Trichy",960.0,,0,0,0,0,0,100-199
1599,50.0,trichy,0.0,0,135,3,1,-1,0,2.0,Srirangam,750.0,0.0,0,0,0,0,0,100-199
1600,85.0,trichy,0.75,0,0,3,1,-1,0,3.0,Thillainagar,1400.0,3.0,0,1,1,0,0,100-199
1601,30.0,trichy,0.75,0,-1,2,1,-1,-1,2.0,Beemanagar Trichy,0.0,3.0,0,0,0,0,0,100-199
1602,47.0,trichy,1.0,1,90,2,1,1,0,2.0,Navaneetha Square Edamalaipatti Pudur,1050.0,4.0,0,1,1,0,0,100-199
1603,38.0,trichy,0.0,0,-1,1,0,-1,-1,2.0,Puthur,800.0,0.0,0,0,0,0,0,100-199
1604,46.0,trichy,0.2,0,90,3,1,-1,0,2.0,Sebco Morais Garden Ponmalai,300.0,1.0,0,0,1,0,0,100-199
1605,46.0,trichy,1.0,1,90,2,0,-1,-1,2.0,Bikshandar Koil,760.0,3.0,0,0,0,0,0,100-199
1606,34.0,trichy,0.25,1,-1,2,0,-1,-1,2.0,MM Nagar,806.4000000000001,1.0,0,0,0,0,0,100-199
1607,63.0,trichy,1.0,0,90,2,1,-1,0,2.0,Sri Ranga Enclave Srirangam,1000.0,2.0,0,0,0,0,0,100-199
1608,40.0,trichy,1.0,2,-1,2,1,-1,-1,2.0,Srirangam,750.0,2.0,0,0,0,0,0,100-199
1609,22.5,trichy,1.0,1,-1,2,0,-1,-1,1.0,Mahalaksmi Nagar,408.0,3.0,0,0,0,0,0,100-199
1610,41.0,trichy,1.0,1,-1,1,1,-1,-1,1.0,Srirangam,530.0,2.0,0,0,0,0,0,100-199
1611,38.0,trichy,0.6666666666666666,1,-1,2,0,-1,-1,2.0,Maruthi Nagar,886.4000000000001,2.0,0,0,0,0,0,100-199
1612,32.3,trichy,0.6666666666666666,1,-1,2,0,-1,-1,2.0,Maruthi Nagar,780.0,2.0,0,0,0,0,0,100-199
1613,45.0,trichy,0.6666666666666666,2,-1,2,0,-1,-1,2.0,Mambazhasalai,815.2,2.0,0,0,0,0,0,100-199
1614,40.0,trichy,0.0,2,-1,2,0,-1,-1,2.0,Mambazhasalai,760.0,0.0,0,0,0,0,0,100-199
1615,30.0,trichy,0.25,0,-1,2,0,-1,-1,2.0,Mambazhasalai,664.0,1.0,0,0,0,0,0,100-199
1616,85.0,trichy,1.0,1,0,3,1,0,2,3.0,K K Nagar,1280.0,1.0,0,0,0,0,0,100-199
1617,46.5,trichy,0.1666666666666667,0,-1,2,0,-1,-1,2.0,K K Nagar,708.8000000000001,1.0,0,0,0,0,0,100-199
1618,39.0,trichy,0.8333333333333334,2,-1,2,0,-1,-1,2.0,Karumandabam,588.0,5.0,0,0,0,0,0,100-199
1619,25.0,trichy,1.0,-1,-1,1,0,-1,-1,1.0,Srirangam,0.0,2.0,0,0,0,0,0,100-199
1620,34.0,trichy,0.5,1,135,2,1,-1,0,1.0,Vignesh arunodaya Srirangam,635.0,1.0,0,1,0,0,0,100-199
1621,14.0,trichy,0.0,0,-1,2,0,-1,0,2.0,Sri Rajarajeshwari Township Viralimalai,355.0,0.0,0,0,1,0,0,100-199
1622,59.0,trichy,1.0,0,0,2,2,-1,0,2.0,Bharath Squarees Thillainagar,950.0,4.0,0,0,0,0,0,100-199
1623,48.0,trichy,0.8,0,-1,2,1,-1,-1,2.0,Mathur,707.2,4.0,0,0,0,0,0,100-199
1624,85.0,trichy,0.25,0,-1,3,0,-1,-1,3.0,"Woraiyur, Trichy Trichy",1040.0,1.0,0,0,0,0,0,100-199
1625,55.0,trichy,1.0,1,-1,2,0,-1,-1,2.0,Thillainagar,880.0,3.0,0,0,0,0,0,100-199
1626,142.0,trichy,0.5833333333333334,2,-1,4,0,-1,-1,3.0,Raja colony,1520.0,7.0,0,0,0,0,0,100-199
1627,87.0,trichy,0.5,0,-1,3,0,-1,-1,3.0,Kvm Subamangala Srirangam,1060.0,1.0,0,0,0,0,0,100-199
1628,87.0,trichy,0.5,0,-1,3,0,-1,-1,3.0,Kvm Subamangala Srirangam,1060.0,1.0,0,0,0,0,0,100-199
1629,160.0,trichy,0.75,2,-1,3,0,-1,-1,3.0,Kallanai Road,1643.2,3.0,0,0,0,0,0,100-199
1630,50.0,trichy,0.5,1,-1,1,0,-1,-1,1.0,Kallanai Road,668.8000000000001,2.0,0,0,0,0,0,100-199
1631,225.0,trichy,1.0,1,0,4,0,-1,0,4.0,Shri Lambodhara Cantonment,3256.0,4.0,0,1,0,0,0,100-199
1632,42.0,trichy,0.3333333333333333,0,-1,2,2,-1,-1,2.0,Shenbagam apartment Karumandabam,840.0,1.0,0,0,0,0,0,100-199
1633,40.0,trichy,0.75,0,315,2,0,0,0,2.0,Cantonment,1000.0,3.0,0,0,1,0,0,100-199
1634,18.0,trichy,0.0,1,-1,2,0,-1,-1,2.0,Kambarasampettai,664.8000000000001,0.0,0,0,0,0,0,100-199
1635,68.0,trichy,1.0,1,-1,3,1,1,0,3.0,Cantonment,1150.0,4.0,0,1,0,0,0,100-199
1636,50.0,trichy,1.0,1,-1,2,1,-1,0,2.0,Puthur,925.0,3.0,0,0,0,0,0,100-199
1637,42.0,trichy,0.25,2,-1,2,2,-1,-1,2.0,retaivaikkal Trichy,945.0,1.0,0,0,0,0,0,100-199
1638,65.0,trichy,0.25,2,-1,2,0,-1,-1,2.0,Palakarai,744.0,1.0,0,0,0,0,0,100-199
1639,55.0,trichy,0.0,0,0,2,1,-1,0,2.0,Srirangam,814.0,0.0,1,0,1,0,0,100-199
1640,70.0,trichy,1.0,2,-1,3,0,1,0,3.0,Srirangam,1048.0,2.0,0,0,0,0,0,100-199
1641,25.0,trichy,1.0,0,-1,2,0,-1,-1,2.0,Number 1 Tollgate,720.0,3.0,0,0,0,0,0,100-199
1642,55.0,trichy,0.25,1,45,2,1,-1,0,2.0,SIS Acropole Edamalaipatti Pudur,829.6,3.0,0,1,1,0,1,100-199
