Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool
7385,57.0,jaipur,0.1666666666666667,1,90,2,2,-1,0,3.0,Parth Residency 5 Mansarovar,1110.0,1.0,1,0,1,0,0
7386,31.0,jaipur,0.6666666666666666,0,90,2,2,-1,0,2.0,Jagatpura,800.0,4.0,1,1,1,0,0
7387,65.0,jaipur,0.3333333333333333,1,270,3,3,-1,0,3.0,Sodala,1201.0,1.0,0,0,1,0,0
7388,32.5,jaipur,0.5,1,90,2,1,1,0,2.0,AROHA Jagatpura,732.0,3.0,1,1,1,0,0
7389,53.0,jaipur,0.5,1,90,3,2,1,0,3.0,Vaishali Nagar,1058.0,3.0,1,0,1,0,0
7390,51.0,jaipur,0.0,0,90,2,2,0,0,3.0,Mansarovar,980.0,0.0,1,0,1,0,0
7391,44.0,jaipur,0.5,1,90,3,2,1,0,3.0,Vaishali Nagar,862.0,3.0,1,0,1,0,0
7392,195.0,jaipur,0.2727272727272727,1,270,4,3,1,0,4.0,Raja Park,2160.0,3.0,0,0,1,0,1
7393,52.3,jaipur,1.0,0,270,3,2,1,0,3.0,Chitrakut,1250.0,2.0,0,0,1,0,0
7394,55.0,jaipur,0.0,1,90,2,2,1,0,3.0,Gopal Pura Mode,1000.0,0.0,1,0,1,0,0
7395,31.0,jaipur,0.5,1,-1,2,1,-1,-1,2.0,Satyam Homes ,700.0,3.0,0,0,0,0,0
7396,150.0,jaipur,0.9166666666666666,2,0,3,3,1,0,3.0,Rangoli Greens Vaishali Nagar,1509.6,11.0,0,1,1,0,0
7397,,jaipur,0.25,1,0,3,3,1,0,3.0,Akshat Nilay Civil Lines,1592.0,2.0,0,0,1,0,0
7398,51.0,jaipur,0.3333333333333333,2,-1,3,3,-1,-1,3.0,Jagatpura,1156.8,1.0,0,0,0,0,0
7399,42.0,jaipur,0.5,0,90,2,2,-1,0,3.0,Jagatpura,1120.0,3.0,1,1,1,0,0
7400,35.0,jaipur,0.6666666666666666,0,-1,2,1,-1,-1,2.0,Bajaj Nagar Enclave,950.0,2.0,0,0,0,0,0
7401,170.0,jaipur,0.6666666666666666,0,270,4,2,-1,3,3.0,Mahima Elite Shyam Nagar,1525.0,6.0,0,0,1,0,1
7402,48.0,jaipur,0.5,1,90,3,2,1,0,3.0,Mansarovar Extension,1086.0,3.0,1,0,1,0,0
7403,155.0,jaipur,0.2,1,270,2,2,1,0,2.0,Hanuman Nilayam C-Scheme,1464.0,1.0,1,0,1,0,0
7404,56.0,jaipur,0.3333333333333333,1,-1,3,2,1,-1,3.0,Ajmer Road,1093.0,1.0,0,0,0,0,0
7405,49.1,jaipur,0.5,1,90,2,1,1,0,3.0,Shree Ganesham Green Space Mangyawas,1132.8,3.0,1,0,1,0,0
7406,24.0,jaipur,0.3333333333333333,1,-1,2,0,-1,-1,2.0,Jhotwara,720.0,1.0,0,0,0,0,0
7407,52.3,jaipur,0.8333333333333334,1,45,2,2,1,0,3.0,Mansarovar,1100.8,5.0,1,1,1,0,0
7408,55.1,jaipur,0.6666666666666666,1,90,3,2,1,0,3.0,Shree Ganesham Green Space Mansarovar,1133.6,4.0,1,0,1,0,0
7409,40.0,jaipur,0.5,0,0,2,1,-1,0,2.0,Mansarovar Extension,800.0,2.0,1,0,0,0,0
7410,,jaipur,0.3333333333333333,0,90,3,1,1,0,3.0,FS Pinnacle Jyoti Nagar,1653.6,8.0,0,1,1,0,1
