Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool
22584,,bangalore,0.0,-1,-1,2,3,-1,-1,2.0,Kalena Agrahara,0.0,0.0,0,0,0,0,0
22585,78.0,bangalore,0.0,0,90,2,2,-1,0,2.0,Vishal Nest Bellary Road,938.4000000000001,0.0,0,0,1,0,0
22586,88.0,bangalore,0.6153846153846154,1,90,2,2,-1,0,2.0,Veracious Rose Dale Whitefield,880.0,8.0,1,1,1,0,1
22587,85.0,bangalore,0.7142857142857143,0,90,2,2,1,0,3.0,Shriram Greenfield Budigere,900.0,10.0,0,1,1,0,0
22588,64.0,bangalore,0.6,0,0,2,1,1,0,2.0,Pragathi Amber Ananth Nagar,805.0,9.0,0,1,0,0,0
22589,86.3,bangalore,0.21875,0,90,2,1,1,0,2.0,GM Global Techies Town Phase 1 Electronics City,1000.0,7.0,0,1,0,0,0
22590,70.0,bangalore,0.4,0,-1,2,1,-1,-1,2.0,Willow Park Kalkere,928.0,4.0,0,0,0,0,0
22591,130.0,bangalore,0.4,0,90,2,1,1,0,2.0,HAL 2nd Stage Indiranagar,900.0,2.0,1,0,0,0,0
22592,35.0,bangalore,0.75,1,-1,2,0,-1,-1,2.0,Kengeri Satellite Town,728.0,3.0,0,0,0,0,0
22593,58.0,bangalore,0.5,0,-1,2,0,-1,-1,2.0,Suvrith Sadan Kengeri,848.0,2.0,1,0,0,0,0
22594,83.0,bangalore,0.8,0,0,2,2,-1,0,2.0,Jai Gardenia Krishnarajapura,880.0,4.0,0,1,1,0,1
22595,117.0,bangalore,,0,-1,2,0,1,-1,2.0,SB Temple Tree Bommanahalli,1028.0,,1,0,0,0,0
22596,65.0,bangalore,0.25,1,-1,2,1,-1,0,2.0,Legacy Ariston Yelahanka,944.0,1.0,0,0,0,0,0
22597,85.0,bangalore,0.75,1,-1,2,0,-1,-1,2.0,Santhosh Paradise Sahakar Nagar,912.0,3.0,0,0,0,0,0
