Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool
11697,175.0,gurgaon,0.55,1,90,3,3,-1,0,3.0,"BPTP Terra Sector 37D, Delhi Gurgaon Expressway",1300.0,11.0,0,1,1,0,0
11698,700.0,gurgaon,0.8333333333333334,0,90,5,2,1,0,4.0,La Lagune Gurgaon Golf Course Road,2700.0,15.0,0,1,0,0,1
11699,285.0,gurgaon,1.0,1,90,4,4,0,0,4.0,Emaar Emerald Floors Select Sector 65,1700.0,2.0,0,1,1,0,0
11700,157.0,gurgaon,0.3,1,90,4,2,1,0,3.0,Shree Vardhman Victoria Sector 70,1600.0,3.0,1,1,1,0,0
11701,430.0,gurgaon,0.6296296296296297,1,45,4,3,1,0,3.0,Hightown Residences Sushant Lok 1 Block A,1701.0,17.0,1,1,1,0,1
11702,145.0,gurgaon,0.3333333333333333,2,-1,3,0,-1,-1,3.0,Sector 52,1160.0,1.0,0,0,0,0,0
11703,290.0,gurgaon,0.25,1,45,4,2,1,0,4.0,Malibu Town Sohna Gurgaon Road,2358.0,1.0,1,1,1,0,1
11704,200.0,gurgaon,0.4285714285714285,1,90,4,2,1,0,4.0,Tulip Purple Sector 69,1800.0,6.0,0,1,1,0,1
11705,175.0,gurgaon,0.5,1,90,3,2,1,0,3.0,"Malibu Town Malibu Town, Sector 47",1296.0,2.0,1,1,1,0,0
11706,896.0000000000001,gurgaon,0.3,0,45,5,4,1,0,4.0,Pioneer Araya Sector 62,4583.0,9.0,1,1,0,0,0
11707,290.0,gurgaon,0.6666666666666666,1,45,4,4,0,3,4.0,Emaar Emerald Hills Sector 65,1500.0,2.0,0,1,1,0,1
11708,30.0,gurgaon,1.0,0,90,1,2,-1,1,2.0,"Laxmi Apartments Sector 99A, Delhi Gurgaon Expressway",600.0,12.0,1,1,0,0,0
11709,104.0,gurgaon,,0,-1,3,0,-1,-1,3.0,Ashiana Anmol Sohna Gurgaon Road,1376.0,,1,0,0,0,0
11710,,gurgaon,0.08695652173913043,1,-1,2,1,-1,-1,,Gurgaon,700.0,2.0,1,0,0,0,0
11711,105.0,gurgaon,1.0,1,45,3,3,1,0,3.0,"Signature Global City 37D Sector 37D, Delhi Gurgaon Expressway",1470.0,4.0,1,1,0,0,0
11712,163.0,gurgaon,0.3846153846153846,1,90,3,3,1,2,3.0,Shree Vardhman Victoria Sector 70,1300.0,5.0,1,1,1,0,1
11713,155.0,gurgaon,0.1,0,45,3,1,-1,0,3.0,DLF Skycourt Sector 86,1536.0,2.0,0,1,0,0,0
11714,,gurgaon,0.4,1,45,4,3,1,0,3.0,DLF Park Place Sector 54,1580.0,12.0,0,0,0,0,0
11715,70.0,gurgaon,0.8,1,-1,2,2,-1,-1,2.0,Lotus Homz Sector 111,560.0,8.0,0,0,0,0,0
11716,90.0,gurgaon,0.3333333333333333,1,90,2,4,1,0,2.0,"SS The Coralwood Sihi, Sector 84",1140.0,7.0,0,1,0,0,1
11717,155.0,gurgaon,0.25,1,90,3,2,1,0,3.0,DLF Skycourt Badha,1550.0,5.0,0,1,1,0,1
11718,85.0,gurgaon,0.25,0,270,2,3,1,0,3.0,Signature Global Park 4 and 5 Sohna Sector 36,864.8000000000001,1.0,0,1,1,0,1
11719,125.0,gurgaon,0.15,0,90,2,2,1,-1,3.0,Godrej Aria Sector 79,1195.2,3.0,0,0,0,0,0
11720,225.0,gurgaon,0.5,0,180,3,3,-1,0,3.0,Bestech Park View City 2 Sector 49,1790.0,11.0,1,1,1,0,1
11721,235.0,gurgaon,0.2941176470588235,1,45,4,3,1,0,3.0,Ireo Victory Valley Sector 67,1952.0,15.0,0,1,1,0,0
11722,130.0,gurgaon,0.0,1,0,3,0,-1,0,3.0,BPTP Astaire Gardens Sector 70A,919.2,0.0,0,0,0,0,0
11723,126.0,gurgaon,0.9333333333333333,0,90,4,3,-1,0,4.0,"Piedmont Taksila heights Sector 37C, Delhi Gurgaon Expressway",1545.6,14.0,0,1,1,0,1
11724,35.0,gurgaon,0.25,0,-1,2,0,-1,0,2.0,"Ashok Vihar 2 Ashok Vihar Phase 2, Delhi Gurgaon Expressway",480.0,1.0,0,0,0,0,0
11725,26.5,gurgaon,0.25,0,-1,2,0,-1,-1,2.0,"Ashok Vihar Phase 2, Delhi Gurgaon Expressway",600.0,1.0,0,0,0,0,0
11726,175.0,gurgaon,0.4545454545454545,0,-1,3,3,-1,-1,3.0,orchid petals Sohna Gurgaon Road,1605.0,5.0,0,0,0,0,0
11727,175.0,gurgaon,0.55,1,90,3,3,-1,0,3.0,"BPTP Terra Sector 37D, Delhi Gurgaon Expressway",1300.0,11.0,0,1,1,0,0
11728,700.0,gurgaon,0.8333333333333334,0,90,5,2,1,0,4.0,La Lagune Gurgaon Golf Course Road,2700.0,15.0,0,1,0,0,1
11729,285.0,gurgaon,1.0,1,90,4,4,0,0,4.0,Emaar Emerald Floors Select Sector 65,1700.0,2.0,0,1,1,0,0
11730,157.0,gurgaon,0.3,1,90,4,2,1,0,3.0,Shree Vardhman Victoria Sector 70,1600.0,3.0,1,1,1,0,0
