Index,Price (in lakhs),City,Floor (Ratio),Furnishing,facing,Bathroom,Balcony,Car Parking,Ownership,BHK,Location,Final Carpet Area (in sqft),CurrentFloor,Transaction,Garden/Park,Main Road,Not Available,Pool
9435,132.0,ahmedabad,0.3333333333333333,2,90,3,2,-1,0,3.0,Science City,0.0,1.0,0,1,0,0,0
9436,64.0,ahmedabad,0.3571428571428572,0,-1,3,0,-1,-1,3.0,Jagatpur,1404.0,5.0,0,0,0,0,0
9437,70.0,ahmedabad,0.3333333333333333,0,90,2,1,0,0,3.0,Naranpura,0.0,1.0,0,0,1,0,0
9438,61.0,ahmedabad,0.25,1,-1,2,2,-1,-1,2.0,Nava Vadaj,864.0,1.0,0,0,0,0,0
9439,75.0,ahmedabad,0.3333333333333333,0,-1,3,0,-1,-1,3.0,Jagatpur,1418.4,3.0,0,0,0,0,0
9440,93.0,ahmedabad,0.6,0,-1,3,0,-1,-1,3.0,Jagatpur,0.0,6.0,0,0,0,0,0
9441,50.0,ahmedabad,0.5714285714285714,1,-1,2,1,-1,-1,2.0,Riddhi Siddhi Parivar Homes Gota,800.0,4.0,1,0,0,0,0
9442,52.3,ahmedabad,0.25,0,-1,2,2,-1,0,2.0,Shilalekh Apartments Shahibag,900.0,1.0,0,0,1,0,0
9443,37.0,ahmedabad,0.7142857142857143,0,-1,2,0,-1,-1,2.0,Tragad,828.0,5.0,0,0,0,0,0
9444,37.0,ahmedabad,0.1428571428571428,0,-1,2,0,-1,-1,2.0,Sambhavnath Upvan Chandkheda,880.0,1.0,0,0,0,0,0
9445,240.0,ahmedabad,0.0,0,90,3,3,1,0,3.0,Chimanlal Girdharlal Road,1605.6,0.0,0,0,1,0,0
9446,118.0,ahmedabad,0.5384615384615384,0,90,4,1,1,0,4.0,Swati Parkside Shela,2623.0,7.0,1,1,1,0,1
9447,56.0,ahmedabad,0.2,1,90,2,2,-1,0,2.0,Radhi Residency Hansol,0.0,1.0,0,1,0,0,0
9448,211.0,ahmedabad,0.4285714285714285,0,90,4,1,1,0,4.0,Cloud 9 Nehru Nagar Ambawadi,1707.0,6.0,1,1,1,0,1
9449,65.0,ahmedabad,0.75,0,90,2,2,-1,0,2.0,Pooja Apartment Maninagar,0.0,3.0,0,0,1,0,0
9450,50.0,ahmedabad,0.4,1,90,2,1,1,0,2.0,Paldi,900.0,2.0,0,0,1,0,0
9451,102.0,ahmedabad,0.3,1,-1,3,0,-1,-1,3.0,Nebula Tower Bodakdev,1548.0,3.0,0,0,0,0,0
9452,23.0,ahmedabad,0.2,0,90,1,1,-1,0,1.0,Vastral,498.0,1.0,0,0,0,0,0
9453,30.0,ahmedabad,0.25,1,-1,1,0,-1,-1,1.0,Old Wadaj,0.0,1.0,0,0,0,0,0
9454,52.0,ahmedabad,,1,-1,2,1,-1,0,2.0,Gota,743.0,,0,1,1,0,1
9455,105.0,ahmedabad,0.1666666666666667,2,-1,3,0,-1,-1,3.0,Nebula Tower Bodakdev,1600.0,2.0,0,0,0,0,0
9456,105.0,ahmedabad,0.4545454545454545,1,-1,3,0,-1,-1,3.0,Nebula Tower Bodakdev,1584.0,5.0,0,0,0,0,0
